"","Decad","var","province","cnt.total","year","decad.name"
"3206",13,"harvesting_start","Muchinga",3,"2021",2022-05-02
"3207",14,"harvesting_start","Muchinga",5,"2021",2022-05-12
"3208",15,"harvesting_start","Muchinga",18,"2021",2022-05-22
"3209",16,"harvesting_start","Muchinga",8,"2021",2022-06-02
"3210",17,"harvesting_start","Muchinga",6,"2021",2022-06-12
"3211",18,"harvesting_start","Muchinga",3,"2021",2022-06-22
"3212",20,"harvesting_start","Muchinga",1,"2021",2022-07-12
"3213",21,"harvesting_start","Muchinga",1,"2021",2022-07-22
"3214",1,"harvesting_start","Muchinga",0,"2021",2022-01-01
"3215",2,"harvesting_start","Muchinga",0,"2021",2022-01-11
"3216",3,"harvesting_start","Muchinga",0,"2021",2022-01-21
"3217",4,"harvesting_start","Muchinga",0,"2021",2022-02-01
"3218",5,"harvesting_start","Muchinga",0,"2021",2022-02-11
"3219",6,"harvesting_start","Muchinga",0,"2021",2022-02-21
"3220",7,"harvesting_start","Muchinga",0,"2021",2022-03-02
"3221",8,"harvesting_start","Muchinga",0,"2021",2022-03-12
"3222",9,"harvesting_start","Muchinga",0,"2021",2022-03-22
"3223",10,"harvesting_start","Muchinga",0,"2021",2022-04-02
"3224",11,"harvesting_start","Muchinga",0,"2021",2022-04-12
"3225",19,"harvesting_start","Muchinga",0,"2021",2022-07-02
"3226",22,"harvesting_start","Muchinga",0,"2021",2022-08-02
"3227",23,"harvesting_start","Muchinga",0,"2021",2022-08-12
"3228",24,"harvesting_start","Muchinga",0,"2021",2022-08-22
"3229",25,"harvesting_start","Muchinga",0,"2021",2021-09-02
"3230",26,"harvesting_start","Muchinga",0,"2021",2021-09-12
"3231",27,"harvesting_start","Muchinga",0,"2021",2021-09-22
"3232",28,"harvesting_start","Muchinga",0,"2021",2021-10-02
"3233",29,"harvesting_start","Muchinga",0,"2021",2021-10-12
"3234",30,"harvesting_start","Muchinga",0,"2021",2021-10-22
"3235",31,"harvesting_start","Muchinga",0,"2021",2021-11-02
"3236",32,"harvesting_start","Muchinga",0,"2021",2021-11-12
"3237",33,"harvesting_start","Muchinga",0,"2021",2021-11-22
"3238",34,"harvesting_start","Muchinga",0,"2021",2021-12-02
"3239",35,"harvesting_start","Muchinga",0,"2021",2021-12-12
"3240",36,"harvesting_start","Muchinga",0,"2021",2021-12-22
"3241",13,"harvesting_end","Eastern",3,"2021",2022-05-02
"3242",14,"harvesting_end","Eastern",1,"2021",2022-05-12
"3243",15,"harvesting_end","Eastern",6,"2021",2022-05-22
"3244",16,"harvesting_end","Eastern",3,"2021",2022-06-02
"3245",17,"harvesting_end","Eastern",6,"2021",2022-06-12
"3246",18,"harvesting_end","Eastern",19,"2021",2022-06-22
"3247",19,"harvesting_end","Eastern",6,"2021",2022-07-02
"3248",20,"harvesting_end","Eastern",12,"2021",2022-07-12
"3249",21,"harvesting_end","Eastern",13,"2021",2022-07-22
"3250",22,"harvesting_end","Eastern",7,"2021",2022-08-02
"3251",23,"harvesting_end","Eastern",3,"2021",2022-08-12
"3252",24,"harvesting_end","Eastern",3,"2021",2022-08-22
"3253",1,"harvesting_end","Eastern",0,"2021",2022-01-01
"3254",2,"harvesting_end","Eastern",0,"2021",2022-01-11
"3255",3,"harvesting_end","Eastern",0,"2021",2022-01-21
"3256",4,"harvesting_end","Eastern",0,"2021",2022-02-01
"3257",5,"harvesting_end","Eastern",0,"2021",2022-02-11
"3258",6,"harvesting_end","Eastern",0,"2021",2022-02-21
"3259",7,"harvesting_end","Eastern",0,"2021",2022-03-02
"3260",8,"harvesting_end","Eastern",0,"2021",2022-03-12
"3261",9,"harvesting_end","Eastern",0,"2021",2022-03-22
"3262",10,"harvesting_end","Eastern",0,"2021",2022-04-02
"3263",11,"harvesting_end","Eastern",0,"2021",2022-04-12
"3264",12,"harvesting_end","Eastern",0,"2021",2022-04-22
"3265",25,"harvesting_end","Eastern",0,"2021",2021-09-02
"3266",26,"harvesting_end","Eastern",0,"2021",2021-09-12
"3267",27,"harvesting_end","Eastern",0,"2021",2021-09-22
"3268",28,"harvesting_end","Eastern",0,"2021",2021-10-02
"3269",29,"harvesting_end","Eastern",0,"2021",2021-10-12
"3270",30,"harvesting_end","Eastern",0,"2021",2021-10-22
"3271",31,"harvesting_end","Eastern",0,"2021",2021-11-02
"3272",32,"harvesting_end","Eastern",0,"2021",2021-11-12
"3273",33,"harvesting_end","Eastern",0,"2021",2021-11-22
"3274",34,"harvesting_end","Eastern",0,"2021",2021-12-02
"3275",35,"harvesting_end","Eastern",0,"2021",2021-12-12
"3276",36,"harvesting_end","Eastern",0,"2021",2021-12-22
"3277",13,"prep_start","Eastern",1,"2021",2022-05-02
"3278",16,"prep_start","Eastern",2,"2021",2022-06-02
"3279",17,"prep_start","Eastern",3,"2021",2022-06-12
"3280",18,"prep_start","Eastern",1,"2021",2022-06-22
"3281",20,"prep_start","Eastern",1,"2021",2022-07-12
"3282",21,"prep_start","Eastern",6,"2021",2022-07-22
"3283",22,"prep_start","Eastern",5,"2021",2022-08-02
"3284",23,"prep_start","Eastern",12,"2021",2022-08-12
"3285",24,"prep_start","Eastern",15,"2021",2022-08-22
"3286",25,"prep_start","Eastern",3,"2021",2021-09-02
"3287",26,"prep_start","Eastern",17,"2021",2021-09-12
"3288",27,"prep_start","Eastern",5,"2021",2021-09-22
"3289",28,"prep_start","Eastern",3,"2021",2021-10-02
"3290",29,"prep_start","Eastern",2,"2021",2021-10-12
"3291",30,"prep_start","Eastern",5,"2021",2021-10-22
"3292",31,"prep_start","Eastern",1,"2021",2021-11-02
"3293",1,"prep_start","Eastern",0,"2021",2022-01-01
"3294",2,"prep_start","Eastern",0,"2021",2022-01-11
"3295",3,"prep_start","Eastern",0,"2021",2022-01-21
"3296",4,"prep_start","Eastern",0,"2021",2022-02-01
"3297",5,"prep_start","Eastern",0,"2021",2022-02-11
"3298",6,"prep_start","Eastern",0,"2021",2022-02-21
"3299",7,"prep_start","Eastern",0,"2021",2022-03-02
"3300",8,"prep_start","Eastern",0,"2021",2022-03-12
"3301",9,"prep_start","Eastern",0,"2021",2022-03-22
"3302",10,"prep_start","Eastern",0,"2021",2022-04-02
"3303",11,"prep_start","Eastern",0,"2021",2022-04-12
"3304",12,"prep_start","Eastern",0,"2021",2022-04-22
"3305",14,"prep_start","Eastern",0,"2021",2022-05-12
"3306",15,"prep_start","Eastern",0,"2021",2022-05-22
"3307",19,"prep_start","Eastern",0,"2021",2022-07-02
"3308",32,"prep_start","Eastern",0,"2021",2021-11-12
"3309",33,"prep_start","Eastern",0,"2021",2021-11-22
"3310",34,"prep_start","Eastern",0,"2021",2021-12-02
"3311",35,"prep_start","Eastern",0,"2021",2021-12-12
"3312",36,"prep_start","Eastern",0,"2021",2021-12-22
"3313",15,"harvesting_end","Luapula",1,"2021",2022-05-22
"3314",16,"harvesting_end","Luapula",1,"2021",2022-06-02
"3315",17,"harvesting_end","Luapula",4,"2021",2022-06-12
"3316",18,"harvesting_end","Luapula",15,"2021",2022-06-22
"3317",19,"harvesting_end","Luapula",6,"2021",2022-07-02
"3318",20,"harvesting_end","Luapula",12,"2021",2022-07-12
"3319",21,"harvesting_end","Luapula",15,"2021",2022-07-22
"3320",22,"harvesting_end","Luapula",9,"2021",2022-08-02
"3321",23,"harvesting_end","Luapula",10,"2021",2022-08-12
"3322",24,"harvesting_end","Luapula",2,"2021",2022-08-22
"3323",26,"harvesting_end","Luapula",2,"2021",2021-09-12
"3324",1,"harvesting_end","Luapula",0,"2021",2022-01-01
"3325",2,"harvesting_end","Luapula",0,"2021",2022-01-11
"3326",3,"harvesting_end","Luapula",0,"2021",2022-01-21
"3327",4,"harvesting_end","Luapula",0,"2021",2022-02-01
"3328",5,"harvesting_end","Luapula",0,"2021",2022-02-11
"3329",6,"harvesting_end","Luapula",0,"2021",2022-02-21
"3330",7,"harvesting_end","Luapula",0,"2021",2022-03-02
"3331",8,"harvesting_end","Luapula",0,"2021",2022-03-12
"3332",9,"harvesting_end","Luapula",0,"2021",2022-03-22
"3333",10,"harvesting_end","Luapula",0,"2021",2022-04-02
"3334",11,"harvesting_end","Luapula",0,"2021",2022-04-12
"3335",12,"harvesting_end","Luapula",0,"2021",2022-04-22
"3336",13,"harvesting_end","Luapula",0,"2021",2022-05-02
"3337",14,"harvesting_end","Luapula",0,"2021",2022-05-12
"3338",25,"harvesting_end","Luapula",0,"2021",2021-09-02
"3339",27,"harvesting_end","Luapula",0,"2021",2021-09-22
"3340",28,"harvesting_end","Luapula",0,"2021",2021-10-02
"3341",29,"harvesting_end","Luapula",0,"2021",2021-10-12
"3342",30,"harvesting_end","Luapula",0,"2021",2021-10-22
"3343",31,"harvesting_end","Luapula",0,"2021",2021-11-02
"3344",32,"harvesting_end","Luapula",0,"2021",2021-11-12
"3345",33,"harvesting_end","Luapula",0,"2021",2021-11-22
"3346",34,"harvesting_end","Luapula",0,"2021",2021-12-02
"3347",35,"harvesting_end","Luapula",0,"2021",2021-12-12
"3348",36,"harvesting_end","Luapula",0,"2021",2021-12-22
"3349",15,"harvesting_end","Muchinga",4,"2021",2022-05-22
"3350",17,"harvesting_end","Muchinga",1,"2021",2022-06-12
"3351",19,"harvesting_end","Muchinga",3,"2021",2022-07-02
"3352",20,"harvesting_end","Muchinga",9,"2021",2022-07-12
"3353",21,"harvesting_end","Muchinga",18,"2021",2022-07-22
"3354",22,"harvesting_end","Muchinga",5,"2021",2022-08-02
"3355",23,"harvesting_end","Muchinga",10,"2021",2022-08-12
"3356",24,"harvesting_end","Muchinga",1,"2021",2022-08-22
"3357",1,"harvesting_end","Muchinga",0,"2021",2022-01-01
"3358",2,"harvesting_end","Muchinga",0,"2021",2022-01-11
"3359",3,"harvesting_end","Muchinga",0,"2021",2022-01-21
"3360",4,"harvesting_end","Muchinga",0,"2021",2022-02-01
"3361",5,"harvesting_end","Muchinga",0,"2021",2022-02-11
"3362",6,"harvesting_end","Muchinga",0,"2021",2022-02-21
"3363",7,"harvesting_end","Muchinga",0,"2021",2022-03-02
"3364",8,"harvesting_end","Muchinga",0,"2021",2022-03-12
"3365",9,"harvesting_end","Muchinga",0,"2021",2022-03-22
"3366",10,"harvesting_end","Muchinga",0,"2021",2022-04-02
"3367",11,"harvesting_end","Muchinga",0,"2021",2022-04-12
"3368",12,"harvesting_end","Muchinga",0,"2021",2022-04-22
"3369",13,"harvesting_end","Muchinga",0,"2021",2022-05-02
"3370",14,"harvesting_end","Muchinga",0,"2021",2022-05-12
"3371",16,"harvesting_end","Muchinga",0,"2021",2022-06-02
"3372",18,"harvesting_end","Muchinga",0,"2021",2022-06-22
"3373",25,"harvesting_end","Muchinga",0,"2021",2021-09-02
"3374",26,"harvesting_end","Muchinga",0,"2021",2021-09-12
"3375",27,"harvesting_end","Muchinga",0,"2021",2021-09-22
"3376",28,"harvesting_end","Muchinga",0,"2021",2021-10-02
"3377",29,"harvesting_end","Muchinga",0,"2021",2021-10-12
"3378",30,"harvesting_end","Muchinga",0,"2021",2021-10-22
"3379",31,"harvesting_end","Muchinga",0,"2021",2021-11-02
"3380",32,"harvesting_end","Muchinga",0,"2021",2021-11-12
"3381",33,"harvesting_end","Muchinga",0,"2021",2021-11-22
"3382",34,"harvesting_end","Muchinga",0,"2021",2021-12-02
"3383",35,"harvesting_end","Muchinga",0,"2021",2021-12-12
"3384",36,"harvesting_end","Muchinga",0,"2021",2021-12-22
"3385",17,"harvesting_end","North-Western",2,"2021",2022-06-12
"3386",18,"harvesting_end","North-Western",10,"2021",2022-06-22
"3387",19,"harvesting_end","North-Western",3,"2021",2022-07-02
"3388",20,"harvesting_end","North-Western",8,"2021",2022-07-12
"3389",21,"harvesting_end","North-Western",24,"2021",2022-07-22
"3390",22,"harvesting_end","North-Western",3,"2021",2022-08-02
"3391",23,"harvesting_end","North-Western",8,"2021",2022-08-12
"3392",24,"harvesting_end","North-Western",9,"2021",2022-08-22
"3393",25,"harvesting_end","North-Western",1,"2021",2021-09-02
"3394",1,"harvesting_end","North-Western",0,"2021",2022-01-01
"3395",2,"harvesting_end","North-Western",0,"2021",2022-01-11
"3396",3,"harvesting_end","North-Western",0,"2021",2022-01-21
"3397",4,"harvesting_end","North-Western",0,"2021",2022-02-01
"3398",5,"harvesting_end","North-Western",0,"2021",2022-02-11
"3399",6,"harvesting_end","North-Western",0,"2021",2022-02-21
"3400",7,"harvesting_end","North-Western",0,"2021",2022-03-02
"3401",8,"harvesting_end","North-Western",0,"2021",2022-03-12
"3402",9,"harvesting_end","North-Western",0,"2021",2022-03-22
"3403",10,"harvesting_end","North-Western",0,"2021",2022-04-02
"3404",11,"harvesting_end","North-Western",0,"2021",2022-04-12
"3405",12,"harvesting_end","North-Western",0,"2021",2022-04-22
"3406",13,"harvesting_end","North-Western",0,"2021",2022-05-02
"3407",14,"harvesting_end","North-Western",0,"2021",2022-05-12
"3408",15,"harvesting_end","North-Western",0,"2021",2022-05-22
"3409",16,"harvesting_end","North-Western",0,"2021",2022-06-02
"3410",26,"harvesting_end","North-Western",0,"2021",2021-09-12
"3411",27,"harvesting_end","North-Western",0,"2021",2021-09-22
"3412",28,"harvesting_end","North-Western",0,"2021",2021-10-02
"3413",29,"harvesting_end","North-Western",0,"2021",2021-10-12
"3414",30,"harvesting_end","North-Western",0,"2021",2021-10-22
"3415",31,"harvesting_end","North-Western",0,"2021",2021-11-02
"3416",32,"harvesting_end","North-Western",0,"2021",2021-11-12
"3417",33,"harvesting_end","North-Western",0,"2021",2021-11-22
"3418",34,"harvesting_end","North-Western",0,"2021",2021-12-02
"3419",35,"harvesting_end","North-Western",0,"2021",2021-12-12
"3420",36,"harvesting_end","North-Western",0,"2021",2021-12-22
"3421",23,"rain_start","Copperbelt",1,"2021",2022-08-12
"3422",25,"rain_start","Copperbelt",1,"2021",2021-09-02
"3423",27,"rain_start","Copperbelt",1,"2021",2021-09-22
"3424",29,"rain_start","Copperbelt",3,"2021",2021-10-12
"3425",30,"rain_start","Copperbelt",14,"2021",2021-10-22
"3426",31,"rain_start","Copperbelt",24,"2021",2021-11-02
"3427",32,"rain_start","Copperbelt",52,"2021",2021-11-12
"3428",33,"rain_start","Copperbelt",9,"2021",2021-11-22
"3429",34,"rain_start","Copperbelt",5,"2021",2021-12-02
"3430",35,"rain_start","Copperbelt",2,"2021",2021-12-12
"3431",36,"rain_start","Copperbelt",1,"2021",2021-12-22
"3432",1,"rain_start","Copperbelt",0,"2021",2022-01-01
"3433",2,"rain_start","Copperbelt",0,"2021",2022-01-11
"3434",3,"rain_start","Copperbelt",0,"2021",2022-01-21
"3435",4,"rain_start","Copperbelt",0,"2021",2022-02-01
"3436",5,"rain_start","Copperbelt",0,"2021",2022-02-11
"3437",6,"rain_start","Copperbelt",0,"2021",2022-02-21
"3438",7,"rain_start","Copperbelt",0,"2021",2022-03-02
"3439",8,"rain_start","Copperbelt",0,"2021",2022-03-12
"3440",9,"rain_start","Copperbelt",0,"2021",2022-03-22
"3441",10,"rain_start","Copperbelt",0,"2021",2022-04-02
"3442",11,"rain_start","Copperbelt",0,"2021",2022-04-12
"3443",12,"rain_start","Copperbelt",0,"2021",2022-04-22
"3444",13,"rain_start","Copperbelt",0,"2021",2022-05-02
"3445",14,"rain_start","Copperbelt",0,"2021",2022-05-12
"3446",15,"rain_start","Copperbelt",0,"2021",2022-05-22
"3447",16,"rain_start","Copperbelt",0,"2021",2022-06-02
"3448",17,"rain_start","Copperbelt",0,"2021",2022-06-12
"3449",18,"rain_start","Copperbelt",0,"2021",2022-06-22
"3450",19,"rain_start","Copperbelt",0,"2021",2022-07-02
"3451",20,"rain_start","Copperbelt",0,"2021",2022-07-12
"3452",21,"rain_start","Copperbelt",0,"2021",2022-07-22
"3453",22,"rain_start","Copperbelt",0,"2021",2022-08-02
"3454",24,"rain_start","Copperbelt",0,"2021",2022-08-22
"3455",26,"rain_start","Copperbelt",0,"2021",2021-09-12
"3456",28,"rain_start","Copperbelt",0,"2021",2021-10-02
"3457",23,"rain_start","North-Western",1,"2021",2022-08-12
"3458",26,"rain_start","North-Western",1,"2021",2021-09-12
"3459",27,"rain_start","North-Western",1,"2021",2021-09-22
"3460",28,"rain_start","North-Western",2,"2021",2021-10-02
"3461",29,"rain_start","North-Western",7,"2021",2021-10-12
"3462",30,"rain_start","North-Western",34,"2021",2021-10-22
"3463",31,"rain_start","North-Western",12,"2021",2021-11-02
"3464",32,"rain_start","North-Western",9,"2021",2021-11-12
"3465",33,"rain_start","North-Western",1,"2021",2021-11-22
"3466",1,"rain_start","North-Western",0,"2021",2022-01-01
"3467",2,"rain_start","North-Western",0,"2021",2022-01-11
"3468",3,"rain_start","North-Western",0,"2021",2022-01-21
"3469",4,"rain_start","North-Western",0,"2021",2022-02-01
"3470",5,"rain_start","North-Western",0,"2021",2022-02-11
"3471",6,"rain_start","North-Western",0,"2021",2022-02-21
"3472",7,"rain_start","North-Western",0,"2021",2022-03-02
"3473",8,"rain_start","North-Western",0,"2021",2022-03-12
"3474",9,"rain_start","North-Western",0,"2021",2022-03-22
"3475",10,"rain_start","North-Western",0,"2021",2022-04-02
"3476",11,"rain_start","North-Western",0,"2021",2022-04-12
"3477",12,"rain_start","North-Western",0,"2021",2022-04-22
"3478",13,"rain_start","North-Western",0,"2021",2022-05-02
"3479",14,"rain_start","North-Western",0,"2021",2022-05-12
"3480",15,"rain_start","North-Western",0,"2021",2022-05-22
"3481",16,"rain_start","North-Western",0,"2021",2022-06-02
"3482",17,"rain_start","North-Western",0,"2021",2022-06-12
"3483",18,"rain_start","North-Western",0,"2021",2022-06-22
"3484",19,"rain_start","North-Western",0,"2021",2022-07-02
"3485",20,"rain_start","North-Western",0,"2021",2022-07-12
"3486",21,"rain_start","North-Western",0,"2021",2022-07-22
"3487",22,"rain_start","North-Western",0,"2021",2022-08-02
"3488",24,"rain_start","North-Western",0,"2021",2022-08-22
"3489",25,"rain_start","North-Western",0,"2021",2021-09-02
"3490",34,"rain_start","North-Western",0,"2021",2021-12-02
"3491",35,"rain_start","North-Western",0,"2021",2021-12-12
"3492",36,"rain_start","North-Western",0,"2021",2021-12-22
"3493",27,"rain_start","Eastern",1,"2021",2021-09-22
"3494",28,"rain_start","Eastern",2,"2021",2021-10-02
"3495",29,"rain_start","Eastern",3,"2021",2021-10-12
"3496",30,"rain_start","Eastern",18,"2021",2021-10-22
"3497",31,"rain_start","Eastern",9,"2021",2021-11-02
"3498",32,"rain_start","Eastern",23,"2021",2021-11-12
"3499",33,"rain_start","Eastern",13,"2021",2021-11-22
"3500",34,"rain_start","Eastern",8,"2021",2021-12-02
"3501",35,"rain_start","Eastern",5,"2021",2021-12-12
"3502",1,"rain_start","Eastern",0,"2021",2022-01-01
"3503",2,"rain_start","Eastern",0,"2021",2022-01-11
"3504",3,"rain_start","Eastern",0,"2021",2022-01-21
"3505",4,"rain_start","Eastern",0,"2021",2022-02-01
"3506",5,"rain_start","Eastern",0,"2021",2022-02-11
"3507",6,"rain_start","Eastern",0,"2021",2022-02-21
"3508",7,"rain_start","Eastern",0,"2021",2022-03-02
"3509",8,"rain_start","Eastern",0,"2021",2022-03-12
"3510",9,"rain_start","Eastern",0,"2021",2022-03-22
"3511",10,"rain_start","Eastern",0,"2021",2022-04-02
"3512",11,"rain_start","Eastern",0,"2021",2022-04-12
"3513",12,"rain_start","Eastern",0,"2021",2022-04-22
"3514",13,"rain_start","Eastern",0,"2021",2022-05-02
"3515",14,"rain_start","Eastern",0,"2021",2022-05-12
"3516",15,"rain_start","Eastern",0,"2021",2022-05-22
"3517",16,"rain_start","Eastern",0,"2021",2022-06-02
"3518",17,"rain_start","Eastern",0,"2021",2022-06-12
"3519",18,"rain_start","Eastern",0,"2021",2022-06-22
"3520",19,"rain_start","Eastern",0,"2021",2022-07-02
"3521",20,"rain_start","Eastern",0,"2021",2022-07-12
"3522",21,"rain_start","Eastern",0,"2021",2022-07-22
"3523",22,"rain_start","Eastern",0,"2021",2022-08-02
"3524",23,"rain_start","Eastern",0,"2021",2022-08-12
"3525",24,"rain_start","Eastern",0,"2021",2022-08-22
"3526",25,"rain_start","Eastern",0,"2021",2021-09-02
"3527",26,"rain_start","Eastern",0,"2021",2021-09-12
"3528",36,"rain_start","Eastern",0,"2021",2021-12-22
"3529",28,"rain_start","Central",3,"2021",2021-10-02
"3530",29,"rain_start","Central",3,"2021",2021-10-12
"3531",30,"rain_start","Central",10,"2021",2021-10-22
"3532",31,"rain_start","Central",14,"2021",2021-11-02
"3533",32,"rain_start","Central",34,"2021",2021-11-12
"3534",33,"rain_start","Central",20,"2021",2021-11-22
"3535",34,"rain_start","Central",8,"2021",2021-12-02
"3536",35,"rain_start","Central",9,"2021",2021-12-12
"3537",1,"rain_start","Central",0,"2021",2022-01-01
"3538",2,"rain_start","Central",0,"2021",2022-01-11
"3539",3,"rain_start","Central",0,"2021",2022-01-21
"3540",4,"rain_start","Central",0,"2021",2022-02-01
"3541",5,"rain_start","Central",0,"2021",2022-02-11
"3542",6,"rain_start","Central",0,"2021",2022-02-21
"3543",7,"rain_start","Central",0,"2021",2022-03-02
"3544",8,"rain_start","Central",0,"2021",2022-03-12
"3545",9,"rain_start","Central",0,"2021",2022-03-22
"3546",10,"rain_start","Central",0,"2021",2022-04-02
"3547",11,"rain_start","Central",0,"2021",2022-04-12
"3548",12,"rain_start","Central",0,"2021",2022-04-22
"3549",13,"rain_start","Central",0,"2021",2022-05-02
"3550",14,"rain_start","Central",0,"2021",2022-05-12
"3551",15,"rain_start","Central",0,"2021",2022-05-22
"3552",16,"rain_start","Central",0,"2021",2022-06-02
"3553",17,"rain_start","Central",0,"2021",2022-06-12
"3554",18,"rain_start","Central",0,"2021",2022-06-22
"3555",19,"rain_start","Central",0,"2021",2022-07-02
"3556",20,"rain_start","Central",0,"2021",2022-07-12
"3557",21,"rain_start","Central",0,"2021",2022-07-22
