"dekad","year","1","2","3","4","5","6","7","8","9","10"
15,"1990",0,0,0,0,0,0,0,0,0,0
16,"1990",0,0,0,0,0,0,0,0,0,0
17,"1990",0,0,0,0,0,0,0,0,0,0
18,"1990",0,0,0,0,0,0,0,0,0,0
19,"1990",0,0,0,0,0,0,0,0,0,0
20,"1990",0,0,0,0,0,0,0,0,0,0
21,"1990",0,0,0,0,0,0,0,0,0,0
22,"1990",0,0,0,0,0,0,0,0,0,0
23,"1990",0,0,0,0,0,0,0,0,0,0
24,"1990",0,0,0,0,0,0,0,0,0,0
25,"1990",0,0,0,0,0,0,0,0,0,0
26,"1990",0.0394944,0.05374237,0.01204497,0.686689117,0.005852544,0,0.70411711,0.5459343,0.03496071694,0.08532117
27,"1990",0.009780609,0.1080786,0.001081644,2.053708613,1.84312439,0,0.5419875,1.847566,3.247979,1.3231503
28,"1990",15.255190804,21.2860815,0.04242588047,12.75668759,4.5697576,0,50.98468128,1.407220957,9.956990604755,37.446519477
29,"1990",7.12119115412,23.97260558,0.74532647,26.1309166,4.5195097,6.4480351,38.807043345,27.0694769,6.68249152829,20.14292835827
30,"1990",0.634047528,0.15489782,2.267943311,12.27880435,0.01675783,0.3248336,12.945151914819,7.65844683,2.07125998,8.6143636
31,"1990",0,0,0,5.6700401455,0.003007,0.391534599,4.97342471,6.3426236,0.480029179,7.64330663184
32,"1990",13.27295533,26.0008921,12.740679077,28.2611491,5.82678820526,11.213583763,44.0512214,24.591447,10.597039205,35.37832719
33,"1990",32.64511163,54.121811,27.99073181,38.6617338,24.1837593,30.63644457,50.92550168,40.5727458,14.3959048,28.47736234457
34,"1990",36.54295624,53.8540404,33.5010688,48.298550644,20.81558846,37.3731612,49.00257906,45.64567535,22.40796992,45.80441073
35,"1990",58.1997879,80.87550839,41.667737,82.315748,46.27316347,55.97973,74.245253,80.946805,43.16387025,60.9891846
36,"1990",51.899471,83.880097,53.338936,69.547985,52.00501072,46.987735,72.996125,62.05677438,40.5933508,53.9806142
1,"1991",107.493217,113.3751335,95.167431,92.7114174,101.152667,89.122472,91.337484,95.531438,79.48209,75.2436858
2,"1991",62.329767,118.3978184,68.081177,71.50827714,53.1551871,55.2812176,98.575058,60.09083535,38.2706622,64.946266
3,"1991",80.380854,127.111843,68.57921,85.602434,58.592592,74.968984,111.388964,89.363553,59.717683,94.464147
4,"1991",77.1700029,71.8245731,79.089601,77.734352,81.74842043,92.9454461,73.816104,82.086716,71.8109946,76.966268
5,"1991",79.50895178,72.66098497,91.077916,64.2609087,90.8984598,82.0615198,58.2411872,77.8916915,50.441667,46.885355953
6,"1991",28.02808003,32.618046573,41.193436,55.596368,25.6814792,54.95226,28.30455636,64.9023054,19.83689401,24.66117044
7,"1991",24.553553723,61.45041957,33.5690293,93.13316,17.603759267,52.809588,59.05687,91.1992601,11.2796587,25.25755995667
8,"1991",48.6649834,66.9329073,43.5549557,64.9186397,29.5253988,40.60036,69.035546,56.0035055,52.4495322,65.746689
9,"1991",20.351259264,44.69199045,37.2980061,74.224593,13.610148349,73.2596542,37.31824256,96.4407448,20.3843068,32.7707318
10,"1991",24.87868307813,45.53935865,30.162555634,59.7351967,26.13618665,47.3849433,18.205681852,64.624513,1.654288,1.5579221
11,"1991",0,0,0.3202794,19.8291813,0,5.008697247,0.02684335,17.661019907,0,0
12,"1991",0,0,0,0,0,0,0,0.30921818,0,0
13,"1991",0,0,0,0,0,0,0.262283612,0.05931477,0,0
14,"1991",0,0,0.05637237,0,0,0.02597762,0,0.004879039,0,0
15,"1991",0,0,0,0.01934324,0,0,0,0.2398171,0,0
16,"1991",0,0,0,0,0,0,0,0,0,0
17,"1991",0,0,0,0,0,0,0,0,0.010751691,0.000205756514
18,"1991",0,0,0,0,0,0,0,0,0,0
19,"1991",0,0,0,0,0,0,0,0,0,0
20,"1991",0,0,0,0,0,0,0,0,0,0
21,"1991",0,0,0,0,0,0,0,0,0,0
22,"1991",0,0,0,0,0,0,0,0,0,0
23,"1991",0,0,0,0,0,0,0,0,0,0
24,"1991",0,0,0,0,0,0,0,0,0,0
25,"1991",0,0,0,0,0,0,0.3165597,0,0,0
26,"1991",0.05608903,0.006652232,0,0.90379,0.1823187,0,1.36364386,0.2732852,0.03657122,0.06633659
27,"1991",0.00062101858,0,0.004643623,0.06030247,0.0435312,0,0.04925048,0,0.01681124,0
28,"1991",0,0,0,4.05036836,0,0,4.80445116,5.51007136,0.2594975,0.8127615
29,"1991",26.5245700978467,38.537934946,3.0104795,20.52921279,13.132467756,5.16440149,42.1072224,17.8253194,17.639622763,23.11134579
30,"1991",4.89019635711,8.05181957,16.54996673,22.0302214,2.59606549314,5.53848467054,22.406123373,12.9475095,3.766304291,11.583397459
31,"1991",7.387174559,11.7757388,9.7792006,23.032087265,0.565375222,9.84944686,28.574147299,28.3099361,8.5966676,28.1949971
32,"1991",46.64546814,68.37445215,40.9416131,49.3667703,38.8206273,35.1839672,58.678787,35.532474479,40.22151868,43.25614
33,"1991",22.25166227,32.8783723,26.82295352,57.2263715,12.09182574,43.0182869,35.9011975,68.6310679,7.91611277,24.551500501
34,"1991",43.949044828,61.99970097,48.0541732,69.590514,36.770929496,52.9322033,57.151364262,77.327363,35.583104,38.6424866
35,"1991",62.312267,81.9894758,51.4365097,95.589659,35.8949327,81.392288,86.611771,110.858101,40.6828071,68.1043758
36,"1991",62.3496639,72.4591477,46.3621816,81.34247638,40.19563986,71.065093,66.67414435,109.454181,62.420106,62.86724
1,"1992",38.1081521,61.4151572,69.069933,72.246586,30.55266748052,57.565808,50.694443,61.029697,22.94848361,48.693436
2,"1992",53.439886,61.9877248,64.3815102,78.942924,48.592004858,61.474131,58.6877205,79.319044,46.4342648,52.82765769
3,"1992",38.4561103,47.457720358,54.8784609,68.2094677,37.57386021,59.005647,67.3160535,65.591387,38.1309488,35.3535038
4,"1992",51.7518104,70.48839105,38.439202228732,87.4935539,31.1782849,67.2096994,69.8876379,97.451858,28.4206985,40.89916273
5,"1992",78.399685609117,91.2300363889459,75.6915097753784,87.9079113324324,67.9254730366874,82.8835639284324,81.932374466677,82.7234917204595,58.9390645355814,63.5545143173784
6,"1992",48.8217324994722,54.8351132781161,50.5689367269167,60.6147314508333,39.8181362707593,56.3711433944444,57.73457911325,63.0793975394444,37.4491939670703,50.9784817092778
7,"1992",23.7344656,35.3862655,26.21816055,56.6723905,17.894860663,38.459587,44.7824515,55.3430782,13.042891059,44.19912859
8,"1992",42.3793089,46.99709579,49.480965,71.2907691,36.169626643,51.1712179,66.0115292,89.30755882,40.3034669,57.5252901
9,"1992",78.331355,124.089283,70.5862007,99.95695,51.83846538,87.582262,105.765562,90.1500426,45.040619,72.6014925
10,"1992",5.283360269,19.3385527,1.570185547,25.7675868,0.1747841,15.57678305,24.13151327,26.3410137,4.149777,17.620078
11,"1992",5.534051028,10.43472327146,8.39171198,48.0338529,9.1655098,12.62989745276,23.157052817,50.73870625,0.005063622,0.10932436
12,"1992",10.736535333,18.9147538,1.34504838,25.34334671,6.6018237,0.48336959,31.63624887,24.5434339,5.114605,10.0030208
13,"1992",3.86724758,0,4.874799154,21.2774002,4.89237289,15.48614913,6.167237,22.91413377,0.16099388,1.24267302
14,"1992",0,0,0,0,0,0,0,0,0,0
15,"1992",0,0,0,0,0,0,0.001444181,0,0,0
16,"1992",0,0,0,0,0,0,0,0,0,0
17,"1992",0,0,0,0,0,0,0,0,0,0
18,"1992",0,0,0,0,0,0,0,0,0,0
19,"1992",0,0,0,0,0,0,0,0,0,0
20,"1992",0,0,0,0,0,0,0,0,0,0
21,"1992",0,0,0,0,0,0,0,0,0,0
22,"1992",0.00036810979,0,0,0,0.01853614,0,0,0,0,0
23,"1992",0,0,0,0,0,0,0,0,0,0
24,"1992",0,0,0,0,0,0,0,0,0,0
25,"1992",0.08987024,0,0.05446991,0,0.03354487,0,0.03483056,0,0,0.002183604
26,"1992",0,0.002710148,0,0,0,0,0,0,0,0
27,"1992",0.006565849,0,0.00070472393,0,0.0655304,0,0.006215159,0,0,0
28,"1992",0,0,0,0.002656272,0,0,0.10428026,0.02278363,0,0
29,"1992",0.9170412358,1.69568576,0.4845927,18.927288534,0.03993679,0,35.31621171254,13.01612252,0.4010022,8.57613491
30,"1992",15.61072226,42.369235,0.1129033,28.92984624915,5.82152234,5.64565939686,53.11572027554,27.620375651,18.96385368,31.73162232
31,"1992",24.09911581,36.809982482,12.41697392,20.01393,25.73403413,0.68318721315,39.6261157,8.3562466,32.9683791,28.6070323
32,"1992",25.6166165,49.734222942,28.6244517,64.02881572,14.271321766,47.34838870397,54.9022238,69.54827649,18.280957733168,35.037486329
33,"1992",31.238645855,38.8570574,27.6136769,35.87118483,26.07372138,30.342724138,37.4095546,35.72461827033,19.616980142,28.6083873
34,"1992",28.67634097388,42.50925705,25.01354999,64.2294797,25.1449154,22.240802606,45.9522619,59.2720203,28.47705668,40.4711062
35,"1992",112.006964,129.7539715,108.201934,88.0512846,100.244022,97.369083,118.513732,94.70988,54.6003674,67.15214913
36,"1992",84.519488,108.965632,92.549473,99.50391506,78.3230558,86.845117,79.822713,87.389178,56.52779973732,70.6077114
1,"1993",97.213432,92.6027213,94.279145,87.7772366,85.538436,67.8772736,81.6779616,71.716474,110.3807315,91.063899
2,"1993",57.6093299,66.1894515,77.3032228,62.322845,58.33840549,90.363884,56.3005816,74.327297,40.08412022421,34.69752029512
3,"1993",57.500778,82.65546717841,58.6794765,75.83888,47.161083255,72.36085,81.891637,76.987678,51.51384156,71.3226897
4,"1993",96.051232,98.506269,73.331716,63.87603,96.9677303,69.21465,93.2487389,59.1299198,108.93239589,100.723386
5,"1993",124.340864,150.83632,118.538404,144.071202,95.8411808,129.752054,117.98144,128.917874,84.229496,106.996718
6,"1993",90.353646,99.022847,80.929755,93.47885,77.95790575,95.584139,74.879349,76.110917,77.740168335,69.619869
7,"1993",64.430349,99.466427,49.283253,90.81834,43.1627913,69.764993,87.822226,93.6677743,36.61709781,59.1665189
8,"1993",29.947940655,54.66035111,41.34422416,81.5920818,19.04101573,58.981519,46.7154933,84.474712,9.257696415,23.12337552562
9,"1993",30.7977783,62.95449019,35.1199343,85.763963,15.40714910813,64.3589942,72.9116346,72.529714,12.063799935,58.583624
10,"1993",3.72297106,21.82519199,11.6606073,27.03744196,2.269408,16.2126164,30.63530675,23.5048271,6.1292244,25.5539030527
11,"1993",85.500764608,106.57508466,89.083561914,61.897825,85.025103447,28.8089662,65.167057,38.985460744,35.198226821,34.374868998
12,"1993",0.35167184,0.2981656,11.480673608,15.7493206,0,2.937743477,2.538212835,12.08820435,0.19909594,1.47392587
13,"1993",0,0,0,2.811913,0,0,0.00021724222,2.338454,0,0
14,"1993",0.001507306,0,0,0,0.01299326,0,0,0,0,0
15,"1993",0,0,0,0,0,0,0,0,0,0
16,"1993",0,0,0,0,0,0,0,0,0,0
17,"1993",0,0,0,0,0,0,0,0,0,0
18,"1993",0,0,0,0,0,0,0,0,0,0
19,"1993",0,0,0,0,0,0,0,0,0,0
20,"1993",0,0,0,0,0,0,0,0,0,0
21,"1993",0,0,0,0,0,0,0,0,0,0
22,"1993",0,0,0,0,0,0,0,0,0,0
23,"1993",0,0,0,0,0,0,0,0,0.024332522,1.6503314e-05
24,"1993",0,0,0,0,0,0,0,0,0,0
25,"1993",0,0,0,0,0,0,0,0,0,0
26,"1993",0,0,0,0,0,0,0,0,0,0
27,"1993",3.0640722863,3.380744,0,0.986782336,0.05095675,0,11.494337813,7.90958531,4.36498189,4.56204812
28,"1993",2.344516134,3.2806654,0.56817548,1.083961,0.263462204,0.01116931,8.13626755,11.68213,5.88903944,1.43857201
29,"1993",0,0,0.0476278,0.22560092,0.07943539,0,2.47626926,0.036261136,0,0
30,"1993",0.399739068,0.08848234,3.31035638,14.831663617,1.011487172,5.368493569,9.1368366,12.57967376,2.39950524,3.050623377
31,"1993",34.239857801,48.72562661,40.165472,51.3277149,19.096447686,53.225371,47.380033268,62.790722,18.0168917,28.34560001
32,"1993",27.225857375,36.0094301,25.55258773,33.39266349,19.81355165444,32.03590269,51.3536067,31.516508514,15.256808941,41.2932424
33,"1993",37.6976623,34.92378883,27.5674074,40.8149896,37.395532799264,23.8517423,44.422718,36.54458533,43.1010846,42.95641
34,"1993",32.877658,38.5354088,18.35830735473,31.9784224,29.4508242,15.93411249,44.3590626,26.43216232,37.3274314,35.781496622
35,"1993",34.380095539,42.4096803,55.2196029,56.233552,24.40506533,49.044483,49.29101362,54.4072275,18.80270908,29.578453872
36,"1993",56.8784957,94.128009,47.943241,69.1802412,52.2193325,47.5500094,88.616206,53.666854,56.7693101,68.1047139
1,"1994",47.0125521,86.3742475,41.5283372,65.835913,13.896723589,58.446852,88.808505,56.73064,27.8447549,70.87334268
2,"1994",86.489943,109.937913,65.086025,55.872295,66.555835,70.909125,109.875744,69.3031818,61.523095,89.020482
3,"1994",85.0889381,87.557465,94.1571514,66.3113513,78.167695424,80.5251061,81.2700695,67.979188,79.87976087,80.4270348
4,"1994",107.5315825,125.738664,86.8004388,85.451325,104.767538,91.5355257,88.0994318,78.426569,76.87101131,65.380528
5,"1994",42.9827977,63.972022,28.1255728,73.589517,24.0085315,71.994087,56.0813824,75.4936503,27.7478838,46.1762164
6,"1994",14.6355599,27.62598918,14.768957,40.3185178,1.8911177,37.742546,42.743169,45.725654,9.00565611858,24.5274763
7,"1994",3.17970371,13.4316956,8.57993288,71.991029,0.008129681,42.5623622,17.818610666,95.959869,2.52935038,2.232658515
8,"1994",8.680670032,21.76724226,15.83994924,48.813131,3.09099081,36.7578034,21.230182964,62.162782,9.1415616,22.993508652
9,"1994",4.31115672482,11.5985482,23.6738886,46.4408903,0.5757878,39.973553,7.12133114887,61.817526,0,0.16851503
10,"1994",1.48968175,0.58878855,3.025178202,15.43232604,0,4.90498346,1.47485658,18.36670864,0.03161026,0.002066342
11,"1994",1.2655077,4.7649939,6.485706315,31.40075812,0,8.67650493,16.348747988,31.801344891,0,0
12,"1994",9.8570423,47.0427626,1.18057276,13.8001978,7.1999547,3.3982898,33.678864,5.5077213,9.30853725,5.9982051
13,"1994",0,0,0,0.008388719,0,0,0,0,0,0
14,"1994",7.7671626e-05,0.001669362,0,0,0,0,0.00091696746,0,0,0
15,"1994",0,0,0,0,0,0,0.00016062465,0,0,0
16,"1994",0,0,0,0,0,0,0,0,0,0
17,"1994",0,0,0,0,0,0,0,0,0,0
18,"1994",0,0,0,0.00023820068,0,0,0,2.2162852e-05,0,0
19,"1994",0,0,0,0,0,0,0,0,0,0
20,"1994",0,0,0,0,0,0,0,0,0,0
21,"1994",0,0,0,0,0,0,0,0,0,0
22,"1994",0,0,0,0,0,0,0,0,0,0
23,"1994",0,0,0,0,0,0,0,0,0,0
24,"1994",0,0,0,0,0,0,0,0,0,0
25,"1994",0,0,0,0,0,0,0,0,0,0
26,"1994",0,0,0,0,0,0,0,0,0,0
27,"1994",3.41962786,3.150044,0.08379887,10.4558498,2.322687,0.4273272,6.41605739,12.3827655,4.709829,0.44516553208
28,"1994",0.32344942,4.09150257,0.39310555515,12.899665807,0,0.675207059,2.4306509,12.40130284,0,0
29,"1994",11.32522766,16.7437973,6.67414246,20.066198236,13.2576443,3.692519915,14.70970151,16.20386733132,10.6776862,2.27884419
30,"1994",21.432001,36.8948826118,22.5304712,31.550134967,15.5955936,10.42433869,19.67793109,17.84207308,12.36810963911,10.79419451
31,"1994",0.656593096,0.05183939,0.6456643,18.32895853,1.52297810744,9.10641611992,14.5219512,18.391423635,3.85975654,4.36267718
32,"1994",0.51159283,0.05377183,1.91275061,15.54379775,0.85058254,0.6231704,23.262442996,16.246702559,2.21694075,10.333993843
33,"1994",19.02275522,29.74144073,26.82303995,59.8220325,10.712613,44.411286114,53.791698,68.676325,18.65715657825,28.3968102
34,"1994",38.636951737,50.93288625,30.85275563,79.501857,25.59598599,48.246703,65.1786762,72.010867,21.7142586,41.082389287
35,"1994",17.00866094,25.116883894,22.6681129,60.95842196,17.370667662,36.1945592,28.84722563,60.14648735838,10.4706841,18.5387129
36,"1994",99.563235,113.642565,72.933143,103.083751,89.746539,63.584661,115.620869,85.4713726,82.8815729,81.179949
1,"1995",36.220277142,52.10804849,69.1351331,80.084001,29.28375637,90.352118,57.5838354,89.528685,13.84286919,27.96628785094
2,"1995",96.022942,97.6224951,91.066137,56.8543217,104.9555176,80.040155,76.3091403,63.320086,85.954408,56.8002162
3,"1995",43.6530418,66.9124589,51.5244149,75.0556001,30.35505863,64.186485,70.9981239,83.7868079,20.17161293,50.800500886
4,"1995",80.968017,137.54121,78.645353,122.283629,54.124867,95.183288,105.1075,99.835714,66.994312,93.493234
5,"1995",73.5551015,87.0569163,50.2967302,62.287534,71.5446198,65.604304,63.356803,65.21524,44.491441101,48.57816762
6,"1995",51.8671584,67.6717695,43.13081,84.343221,42.8688715,77.324338,78.042498,101.263129,33.6292007,57.655316
7,"1995",16.37905288,40.49996309,23.9408633,72.96973,5.60105291,50.9561884,37.8135366,82.047539,7.43431616,10.468190479
8,"1995",3.69123271,12.265720517,17.595928285,51.37728,0.023638206,39.07292496,15.191781171,69.457369,1.34783329469,1.11768005475
9,"1995",38.1720946,61.80589627,40.792538,73.9737826,33.340241556178,48.206642122,59.1202454,69.5104882,35.703235539,49.5766202
10,"1995",0.93315908666,0.004382139,4.9385559,6.10609969,0.88619886,1.56779609,0.053510661,6.137405854,1.359806,3.5117608
11,"1995",0.3310164,1.929082,2.4972193,2.028335826,0.09383573,0,0.002170332,3.492402683,0,0
12,"1995",0.9530419,0.02795986,0.00312398274,19.1474431,0.64042479,0.80793206,15.4420751,7.364344959,4.6628811,23.26478084159
13,"1995",0,0,0,0,0,0,0.26722858,0,0.00412268,1.013717179
14,"1995",0,0,0,0,0,0,0,0,0,0
15,"1995",0,0,0,0,0,0,0.05275564,0,0.1358299,0.0985424936
16,"1995",0,0,0,0,0,0,0,0,0,0
17,"1995",0,0,0,0,0,0,0,0,0,0
18,"1995",0,0,0,0,0,0,0,0,0,0
19,"1995",0,0,0,0,0,0,0,0,0,0
20,"1995",0,0,0,0,0,0,0,0,0,0
21,"1995",0,0,0,0,0,0,0,0,0,0
22,"1995",0,0,0,0,0,0,0.001089853,0,0,0
23,"1995",0,0,0,0.00017032467,0,0.00041190567,0,0,0,0
24,"1995",0,0,0,0,0,0,0,0,0,0
25,"1995",0.011471292566,0.0012672,0,0,0.0988905,0,0,0,0.01874038,0.00049663044
26,"1995",0.112787059,0,0.001866946,1.097449,0.171186206,0,0.10154363702,0.04413747,0.428674463,0.26935158
27,"1995",0.06919643,0,0,0,0,0,0.02211317,0,0.133995,0.1434248
28,"1995",0,0,0,3.32661653,0,0,2.7949554,0.49949033,0,0
29,"1995",1.438246174,4.839453,0,17.573674619,0.2481197,0.04693371,16.138468809,11.073200917,1.590922943,4.00456242
30,"1995",24.26589135,17.39180663,4.62632663,22.91169374,26.688944224,11.80830917,39.67841067,25.2421591,17.96983834,14.8808772
31,"1995",0,0.007579639,1.118929584,5.42965781,0.00076458784,0.01501726,5.50531272,5.831351596,0,0.020068505
32,"1995",26.29936996,43.87886912,20.776585959,40.607578,15.89180269,11.373278132,46.270417,31.3422942,15.35518939,22.3677423
33,"1995",39.0468749,62.8465934,29.062156909,64.570781,38.6567038,24.35019525,51.0566548,57.317798,36.4216727,31.9698254
34,"1995",47.6679785,66.5609672,48.7479835,75.453903,36.702933829,63.2218445,56.9167404,71.86719179909,22.0911984,44.279628
35,"1995",62.9147797,75.942644,56.263246,67.413891,48.525471,51.1800272,70.7147223,59.400222,57.6898649,44.04703838
36,"1995",91.676046,112.39936,98.562546,86.2925715,86.8121887,94.638727,77.973133,90.739469,49.8350508,40.5831025
1,"1996",50.591108,80.4448728,65.1943639,92.7691366,38.888436,77.791188,80.955014,91.719258,33.12353103,47.85796831
2,"1996",100.362683,117.605998,92.379941,91.670949,108.9932726,92.546168,84.572882,87.515217,91.54719465,79.5047006
3,"1996",126.056494,135.42470747,120.635614,97.91686,130.553834,103.45094,84.775933,92.36372,88.5168463,53.0171837
4,"1996",96.7826241,86.830708406,82.159112,70.91484,109.395849945,77.595035,76.163066,86.390536,72.0323642,53.0458004312
5,"1996",86.945389,93.366526,101.311163,105.072688,55.2717648,93.808812,93.3742225,100.127945,68.7667858,82.2093817
6,"1996",47.140799,72.30639,55.8837491,64.3196917,26.6410681,73.406469,96.680806,80.4276156,36.201872,60.294507
7,"1996",69.8226661,84.90154128,61.896365,73.309724,71.5664201,50.413398,68.848158,44.2071638,49.369582278,45.17741267
8,"1996",21.035846148,46.7593999,41.1872139,88.14888,15.3032554,94.46572,40.9683143,104.409254,7.716999747,11.492809206
9,"1996",5.716273495,12.92424311,8.912081421,72.338223,2.2883948,42.3875061,19.995984566,91.6974201,0.41526911,4.74650813
10,"1996",0.94475186,2.6952782,3.65729912,34.497644727,0.09259209,15.86190196,6.242106531181,30.02144109,0.006435966,0.2925464535
11,"1996",0.35547,1.8587392,0.1421193,3.6416881,0,1.08313951,3.45836564,3.30480504,0.2741627,0
12,"1996",0.25920919,6.009625,0.4954672,3.03614304,0,0.0264272,0.8862441,1.2990212,0,0.06061531
13,"1996",0.005748258,0,0,0,0.00076929876,0,0,0,0.0002281752577,0.08728246
14,"1996",0.016577202,0,0.025676055,0,0.27171263,0,0,0.00015940783,0.02353521014,0.00072985276
15,"1996",0,0,0.001800575,0.00382800835,0,0,0,0.00090533053,0,0
16,"1996",0,0,0,0,0,0,0,0,0,0
17,"1996",0,0,0,0,0,0,0,0,0,0
18,"1996",0,0,0,0,0,0,0,0,0,0
19,"1996",0,0,0,0,0,0,0,0,0,0
20,"1996",0.00092610298,0,0,0,0.03898311,0,0,0,0,0
21,"1996",0,0,0,0,0,0,0,0,0,0
22,"1996",0,0,0,0,0,0,0,0,0,0
23,"1996",0,0,0,0,0,0,0,0,0,0
24,"1996",0,0,0,0,0,0,0,0,0,0
25,"1996",0,0,0,0,0,0,0,0,0,0
26,"1996",0.00936117,0.02808312,0,3.8367301,0,0.05348685,1.869699584,1.99212973055,0,0
27,"1996",5.6120903e-06,0,0.009475082,0.03652142,0.03147025,0,0.4591425,0.1116493,0.2476196,0.02292627
28,"1996",0,0,0,2.428648,0,0,2.26262923,0.3505565,0,0
29,"1996",0,0,0.03065141,3.504068833,0.004553545,0,1.88068297,1.13301584,0.1051112,2.5299463
30,"1996",3.87714814137081,5.65954407913514,2.30303330459405,13.4759183832041,2.31879908250919,1.58154460473649,27.1272530823532,7.76190874305405,4.09585250962162,13.316670202207
31,"1996",1.666508627,3.33288913,2.870183305,28.43139683,0.28763935,1.771371994,35.5915316,29.7200043,1.55115581,26.8504351
32,"1996",41.7140023821,40.61359317,17.73300051,33.979295789,36.95652768,16.78777767698,49.7439127,29.199056452,46.048707007,35.60565629
33,"1996",36.3090829,41.245326,32.1078049,33.123121089,26.3799364,12.97074597777,52.7042885,32.83508525,44.478014,38.1162372
34,"1996",31.59392545,50.8034181,34.5512241,62.0392631,16.76582589,38.3532466,62.74837272,55.8685653,20.31450024,37.6066973
35,"1996",84.785682,104.034864,76.637074,63.8189685,79.1013894,66.07608,82.4585471,57.453761,45.36417042,43.6318825
36,"1996",80.413167,101.50743561,68.628037,75.752914,74.8712889,60.7352598,89.431194,70.88274956,78.59300029,73.155643
1,"1997",107.033282,137.4114381,86.195066,88.293667,107.586188,59.642596,100.747917,65.231378,93.512327,87.624565
2,"1997",106.075347,109.650651,102.547433,99.448638,105.852491,99.820171,71.2414098,87.445622,125.425048,92.894425
3,"1997",102.851056,123.649609,111.41627,101.610753,129.870827,112.083921,76.6475286,116.665504,100.07513,53.68673072
4,"1997",98.335017,105.20156253,100.204067,79.672787,93.3229863,102.81774,76.682457,103.006748,67.159763,75.418475
5,"1997",126.025853,94.803315,123.552044,88.753783,147.279009553433,107.53102,63.443882,95.869592,104.5774818,78.427174
6,"1997",12.891598111,17.5551553,31.4176754,65.193639,9.787130808,49.4972471,25.7297587,69.35173,8.17537842,12.7421511
7,"1997",37.0917409,53.6503745,30.7895919,47.6065191,22.70383997,37.857735,54.798697,43.321604,43.1260213,44.246737
8,"1997",23.376749134,44.4662494,28.71022545,75.8441666,20.316811891061,40.921953,69.316554,62.7231705,22.51446539589,57.208038
9,"1997",49.572579,55.51362152,44.6943193,66.4916051,46.719613943,43.65841822,47.3141622,49.38702969,36.23745575,42.07031823
10,"1997",67.5023858,70.73484305,73.0275767,88.29618013,75.83694081,99.8641158,39.56515463,109.9263854,31.558155035,22.12913333873
11,"1997",0.4338273,2.28845566,2.46791969,17.70419277,0,2.448785792,10.895672486,15.91709558,0,0
12,"1997",0.003431573,5.1400552,0.40028257,25.2417162,0,0.58915749,5.2331257,12.890940142,0,0
13,"1997",0.06114111,0,0,0.01144602,0,0,1.5607284,0.7355443,0.01198374,1.2132451
14,"1997",0,0,0,0,0,0,0,0,0,0
15,"1997",0.039443007975,0.03388789,0.12195162,0.004306286,0.263236517812,0.001256871,0.021856434704,0,0.6688273,0.8309931938
16,"1997",0,0,0,0,0,0,0,0,0.0003896814,0
17,"1997",0,0,0,0.02395853,0,0.00033896527,0,0.002948868,0,0
18,"1997",0,0,0,0,0,0,0,0,0,0
19,"1997",0,0,0,0,0,0,0,0,0,0
20,"1997",0,0,0,0,0,0,0,0,0,0
21,"1997",0,0,0,0,0,0,0,0,0,0
22,"1997",0,0,0,0,0,0,0,0,0,0
23,"1997",0,0,0,0,0,0,0,0,0,0
24,"1997",0,0,0,0,0,0,0,0,0,0
25,"1997",0,0,0,0,0,0,0,0,0.008533496,0.00175385157
26,"1997",0.13841390601,0.06465544,0.32155007758,0.48949527821,0.30032065857,0.00487716332,0.00641967,0.205362293,0.10756144042,0.008438344
27,"1997",0.00116917887,0,0.366077014133,0,0.060211191,0,0.00039897297,0,0.06118999489,0.0660191762
28,"1997",8.87319045,15.3595597,6.809204709,20.172819395,8.1863676,4.680716949,12.97821995,13.898314,3.43301553,1.87560404
29,"1997",6.9702692,20.8550187,7.878153557,15.81554189281,3.80036606,6.465009102,35.15036082,2.710534944,7.37791131658,11.5618866
30,"1997",0.86124257,0,8.73411384,10.82980055,0.84469636,2.80332173,7.93450594,4.482898,6.082288,9.11283023
31,"1997",13.93901844,22.56459168,14.810872557,38.76591244,16.58751953933,12.08636556483,25.786093136,42.3124599,15.63156607,3.84723042387
32,"1997",57.349221374,74.487288,51.75200548,70.9508023,46.26840590335,71.07478993,76.830764,88.555366,33.923988975,31.8058866
33,"1997",62.72936,72.9137471,70.453195,77.638372,52.079370107,62.427701,63.776244,64.654506,31.505707821,35.0132679
34,"1997",60.9830977,85.448853,61.915287,105.374796,42.00657385,90.197497,75.0377649,118.876977,34.55122192,38.557188231
35,"1997",52.218771,86.8786445,78.269539,105.782149,36.57440704,107.621144,69.48318,103.079819,21.84390414,30.67831631
36,"1997",75.5543003,115.325981,84.898416,93.9019658,42.569226,90.45863,100.692559,89.8336031,38.25711324,64.15052807
1,"1998",121.606548,130.226588,106.277828,87.471372,118.38563,93.709213,98.014212,96.902764,125.66503,86.4627348
2,"1998",90.1890213,123.83403,90.94017,95.793494,76.52341127,94.458332,103.598004,85.871443,48.9248034,78.368865
3,"1998",133.086442,129.878795,112.323398,107.074267,119.425257,110.23352,111.808706,118.2475853,122.064405,99.73305
4,"1998",34.78651594,28.8414137,42.55740368,46.9319069,45.3147114,61.9882036,36.22959848824,55.9147361,17.06612968,12.4873489
5,"1998",35.114923,54.4574333,42.5562904,69.077913,28.758791343,63.176353,65.212508,81.469224,32.827796405,55.5662832
6,"1998",32.0103367,50.17858534,32.8204172,67.0079542,22.839829197,47.0677438,57.476124,60.1312471,24.8677087,38.9110613
