Case_ID,Farm_Polygon,Crop_Type,Planting_Date,Harvesting_date,crop_condition,season,Intercropping,inter_with_which_crop,ADM0(Country),ADM1,ADM2,Final_Weight,Yield(Mt/ha),,,,,,,,,,,,
04e5f820-282a-4f1e-8cb6-66e1bd2e4c74,"MULTIPOLYGON (((31.5967318155294 -14.4242058521526,31.5964396825883 -14.4244343678401,31.5961408081177 -14.4241579726455,31.5963542898824 -14.4239795125739,31.5967318155294 -14.4242058521526)))",maize,2022-01-04,2022-05-13,average,Main Season,no,,Zambia,Sinda,Matambazi,7.83,1.96,,,,,,,,,,,,
04ea3ba3-cd41-4dd9-b556-04080febfc13,"MULTIPOLYGON (((24.935004 -16.4338527,24.9348372 -16.4337401,24.9351104 -16.4335948,24.9352478616032 -16.4337238184436,24.935004 -16.4338527)))",maize,2021-12-02,2022-05-19,average,Main Season,no,,Zambia,Mulobezi,Bwina,6.02,1.50,,,,,,,,,,,,
04eda2be-3a37-4ddf-b095-a1675dbb3a5b,"MULTIPOLYGON (((28.3579570578125 -14.0373706979167,28.3576149328125 -14.0384306145833,28.3565281828125 -14.0379274895833,28.3568099328125 -14.0369078229167,28.3579570578125 -14.0373706979167)))",maize,2021-12-15,2022-05-30,good,Main Season,no,,Zambia,Kapiri-Mposhi,Kalenda,11.25,2.81,,,,,,,,,,,,
0506bf05-9736-496b-8684-3003f819a183,"MULTIPOLYGON (((29.7134848026562 -8.47582515833333,29.7134941048785 -8.47570852277773,29.7138633315453 -8.47576862944442,29.7138289848786 -8.47589313611113,29.7134848026562 -8.47582515833333)))",maize,2022-01-28,2022-07-01,below_average,Main Season,no,,Zambia,Kaputa,Kaputa Central,6.42,1.61,,,,,,,,,,,,
050a8d46-f0ad-49e2-88b4-345fc725a3a4,"MULTIPOLYGON (((30.7300468363337 -9.77610774363714,30.7301526023726 -9.77618200489854,30.7300828417937 -9.7764452948253,30.7299455709772 -9.77641604038899,30.7300468363337 -9.77610774363714)))",soybeans,2021-12-12,2022-05-31,average,Main Season,no,,Zambia,Lunte,Shibwalya Kapila,0.93,0.23,,,,,,,,,,,,
0521786c-fef6-407a-811c-eee494867784,"MULTIPOLYGON (((32.2548979130583 -10.3516801502587,32.2549823 -10.3514548,32.2550431827406 -10.3511585000357,32.2551565 -10.3511884,32.2554261664486 -10.351346690306,32.2551569 -10.3519177,32.2548979130583 -10.3516801502587)))",maize,2022-01-10,2022-06-20,below_average,Main Season,no,,Zambia,Chinsali,Mundu Nkula,4.02,1.01,,,,,,,,,,,,
058f0807-1ff2-49ca-acea-e665d4e98575,"MULTIPOLYGON (((32.8120167 -13.6922683,32.81207 -13.6922267,32.812079 -13.6922262,32.8120904 -13.6922316,32.8120943 -13.6922388,32.8120953 -13.692246,32.8120921 -13.6922522,32.8120853 -13.6922564,32.8120749 -13.6922571,32.8120517 -13.6922595,32.812027 -13.6922546,32.8120189 -13.6922469,32.8120134 -13.6922363,32.8120046 -13.6922259,32.811995 -13.6922158,32.8119866 -13.692205,32.8119788 -13.6921945,32.8119704 -13.6921861,32.8119604 -13.692178,32.8119496 -13.6921686,32.8119407 -13.6921579,32.8119318 -13.6921458,32.8119231 -13.6921346,32.8119157 -13.6921232,32.8119085 -13.6921131,32.8119001 -13.6921032,32.8118921 -13.6920918,32.8118826 -13.692082,32.8118715 -13.6920746,32.8118577 -13.6920669,32.8118431 -13.6920588,32.81183 -13.6920515,32.81182 -13.6920442,32.8118127 -13.6920358,32.8118044 -13.6920276,32.8117964 -13.6920189,32.8117865 -13.6920096,32.811777 -13.6920012,32.8117681 -13.6919913,32.8117604 -13.6919804,32.8117551 -13.6919684,32.8117496 -13.6919564,32.8117435 -13.6919454,32.8117356 -13.6919326,32.8117269 -13.6919202,32.8117177 -13.6919074,32.8117085 -13.6918944,32.8116999 -13.691881,32.811691 -13.6918678,32.8116821 -13.6918546,32.8116721 -13.6918426,32.8116613 -13.69183,32.8116523 -13.6918182,32.8116442 -13.6918084,32.811635 -13.6917986,32.8116275 -13.6917869,32.81162 -13.6917752,32.8116123 -13.6917655,32.811603 -13.6917556,32.8115926 -13.6917456,32.8115843 -13.6917346,32.8115753 -13.6917226,32.8115655 -13.6917117,32.8115538 -13.6917013,32.8115421 -13.6916902,32.8115279 -13.6916779,32.8115128 -13.6916672,32.8114976 -13.6916576,32.8114851 -13.6916475,32.8114742 -13.6916378,32.8114647 -13.6916286,32.8114578 -13.6916188,32.8114525 -13.6916103,32.811443 -13.6916081,32.8114324 -13.6916067,32.8114205 -13.6916039,32.8114107 -13.6915976,32.8114013 -13.6915911,32.8113903 -13.6915835,32.8113771 -13.6915744,32.8113648 -13.691565,32.8113527 -13.6915541,32.8113414 -13.6915442,32.8113283 -13.6915344,32.8113159 -13.6915244,32.811306 -13.6915166,32.8112976 -13.6915101,32.8112873 -13.6915032,32.811275 -13.6914984,32.8112635 -13.6914941,32.811253 -13.6914874,32.8112431 -13.6914786,32.8112319 -13.6914694,32.8112215 -13.6914589,32.8112098 -13.6914482,32.811199 -13.6914386,32.8111859 -13.6914295,32.8111717 -13.6914209,32.8111571 -13.6914123,32.8111447 -13.6914035,32.8111314 -13.6913959,32.8111189 -13.6913884,32.8111077 -13.691381,32.8110963 -13.6913751,32.811083 -13.6913726,32.8110701 -13.6913677,32.8110583 -13.691361,32.8110482 -13.6913538,32.8110384 -13.6913462,32.8110277 -13.6913385,32.8110174 -13.6913315,32.8110079 -13.6913248,32.8109993 -13.6913177,32.8109888 -13.6913088,32.810978 -13.6913,32.8109685 -13.6912892,32.8109585 -13.6912766,32.8109492 -13.6912644,32.8109389 -13.6912511,32.8109286 -13.6912398,32.8109164 -13.6912299,32.8109081 -13.6912192,32.8109067 -13.6912062,32.8109081 -13.6911925,32.8109089 -13.6911788,32.8109126 -13.6911668,32.8109172 -13.6911566,32.810924 -13.691148,32.8109317 -13.6911408,32.8109365 -13.6911331,32.81094 -13.691125,32.8109426 -13.6911186,32.8109477 -13.6911134,32.8109548 -13.6911064,32.8109626 -13.6910999,32.8109698 -13.6910919,32.8109764 -13.6910826,32.8109818 -13.6910727,32.8109874 -13.6910624,32.8109912 -13.6910525,32.8109939 -13.6910416,32.810999 -13.6910313,32.811008 -13.6910228,32.8110152 -13.6910162,32.8110172 -13.6910103,32.8110166 -13.6910043,32.8110203 -13.6910004,32.8110242 -13.6909965,32.81103 -13.6909938,32.811039 -13.6909902,32.8110451 -13.6909852,32.8110467 -13.6909779,32.8110455 -13.6909686,32.8110423 -13.6909594,32.8110426 -13.6909481,32.8110481 -13.6909374,32.8110552 -13.6909293,32.8110654 -13.6909222,32.8110728 -13.6909159,32.8110794 -13.6909125,32.8110857 -13.69091,32.811091 -13.6909101,32.8110954 -13.6909126,32.8111015 -13.6909158,32.8111067 -13.6909169,32.8111134 -13.6909185,32.811121 -13.6909214,32.8111305 -13.6909272,32.81114 -13.6909339,32.8111495 -13.690941,32.8111572 -13.6909503,32.8111646 -13.6909576,32.8111725 -13.690964,32.8111769 -13.6909718,32.8111794 -13.6909802,32.8111809 -13.6909857,32.8111815 -13.6909916,32.8111798 -13.6909977,32.8111794 -13.6910053,32.8111819 -13.6910139,32.8111855 -13.6910227,32.8111926 -13.6910309,32.8112012 -13.6910387,32.8112102 -13.6910446,32.8112206 -13.6910506,32.8112298 -13.6910578,32.8112382 -13.6910671,32.8112457 -13.6910786,32.8112532 -13.6910893,32.8112607 -13.691099,32.8112683 -13.6911082,32.8112772 -13.6911167,32.811286 -13.6911235,32.8112947 -13.6911297,32.8113035 -13.6911347,32.8113113 -13.6911385,32.8113178 -13.6911422,32.8113252 -13.6911459,32.8113296 -13.6911482,32.8113288 -13.691154,32.8113276 -13.6911608,32.8113266 -13.6911659,32.8113275 -13.6911699,32.8113306 -13.6911732,32.8113333 -13.6911777,32.8113378 -13.6911866,32.8113423 -13.6911962,32.8113494 -13.6912048,32.8113579 -13.6912135,32.8113657 -13.6912226,32.8113725 -13.6912322,32.8113779 -13.6912415,32.8113834 -13.6912506,32.8113887 -13.6912586,32.8113945 -13.6912666,32.8114011 -13.6912738,32.8114082 -13.691283,32.8114153 -13.6912931,32.8114231 -13.691301,32.8114337 -13.6913073,32.8114452 -13.6913122,32.8114571 -13.6913165,32.8114678 -13.6913234,32.8114784 -13.6913306,32.8114907 -13.6913393,32.8115015 -13.6913519,32.8115107 -13.6913649,32.8115174 -13.6913753,32.8115234 -13.6913826,32.8115285 -13.6913911,32.8115329 -13.6914014,32.8115389 -13.6914103,32.8115446 -13.6914179,32.81155 -13.6914255,32.8115554 -13.6914306,32.8115602 -13.6914359,32.8115666 -13.6914415,32.8115735 -13.6914488,32.8115802 -13.6914561,32.8115873 -13.6914626,32.8115956 -13.6914709,32.8116018 -13.6914815,32.8116083 -13.6914911,32.8116135 -13.691502,32.8116182 -13.6915124,32.8116242 -13.6915199,32.8116311 -13.6915253,32.8116382 -13.6915314,32.8116443 -13.6915371,32.8116494 -13.6915436,32.8116531 -13.6915514,32.8116569 -13.6915601,32.8116633 -13.6915689,32.8116711 -13.691575,32.8116817 -13.6915778,32.8116898 -13.691582,32.8116964 -13.6915888,32.8117019 -13.6915948,32.8117078 -13.6915999,32.8117144 -13.6916029,32.8117231 -13.6916053,32.8117327 -13.691609,32.8117381 -13.6916159,32.8117413 -13.6916245,32.8117467 -13.6916353,32.811754 -13.6916446,32.8117615 -13.6916516,32.8117695 -13.6916574,32.811778 -13.6916622,32.8117874 -13.6916665,32.8117951 -13.6916717,32.8117999 -13.6916798,32.8118056 -13.691686,32.8118145 -13.6916895,32.8118235 -13.6916921,32.8118319 -13.6916974,32.8118387 -13.6917011,32.811845 -13.6917031,32.8118511 -13.6917073,32.811857 -13.6917123,32.8118651 -13.6917174,32.8118723 -13.6917226,32.8118788 -13.6917285,32.8118831 -13.6917358,32.8118879 -13.6917415,32.8118961 -13.6917452,32.8119034 -13.6917494,32.8119059 -13.6917545,32.8119082 -13.6917611,32.8119119 -13.6917678,32.8119183 -13.691773,32.8119237 -13.6917774,32.8119286 -13.6917817,32.8119341 -13.6917857,32.8119408 -13.6917867,32.8119493 -13.6917847,32.8119568 -13.6917848,32.8119642 -13.6917894,32.8119703 -13.6917951,32.8119756 -13.6918009,32.8119777 -13.6918071,32.8119816 -13.6918119,32.8119871 -13.6918167,32.8119927 -13.691823,32.8119971 -13.6918305,32.8120012 -13.6918392,32.8120077 -13.6918438,32.8120141 -13.6918486,32.8120167 -13.6918554,32.8120186 -13.6918628,32.8120206 -13.6918704,32.8120239 -13.6918779,32.8120301 -13.6918827,32.8120352 -13.6918846,32.8120395 -13.6918855,32.8120446 -13.6918845,32.8120482 -13.6918833,32.8120522 -13.6918832,32.8120589 -13.691884,32.8120645 -13.691887,32.8120694 -13.691889,32.8120756 -13.6918917,32.8120803 -13.6918963,32.812085 -13.6919014,32.8120896 -13.6919073,32.8120936 -13.691914,32.8120973 -13.6919215,32.8121016 -13.6919296,32.8121043 -13.6919389,32.8121068 -13.6919481,32.8121092 -13.691954,32.8121109 -13.6919589,32.8121152 -13.6919627,32.812119 -13.6919669,32.8121229 -13.6919722,32.8121282 -13.691977,32.8121335 -13.6919834,32.8121381 -13.691989,32.8121441 -13.6919913,32.8121495 -13.6919958,32.8121561 -13.6920022,32.8121627 -13.6920078,32.812169 -13.6920121,32.8121739 -13.6920158,32.8121771 -13.692019,32.8121798 -13.6920226,32.81218 -13.692028,32.8121797 -13.692033,32.8121826 -13.6920391,32.8121866 -13.6920448,32.8121916 -13.6920502,32.8121944 -13.6920577,32.812197 -13.6920647,32.8122013 -13.6920731,32.8122054 -13.6920817,32.8122087 -13.6920902,32.8122149 -13.6920977,32.8122219 -13.6921037,32.8122284 -13.6921082,32.812234 -13.6921131,32.8122393 -13.6921195,32.8122425 -13.6921249,32.8122452 -13.69213,32.8122464 -13.6921352,32.8122505 -13.6921379,32.8122546 -13.6921403,32.812257 -13.6921443,32.8122552 -13.6921502,32.8122495 -13.6921574,32.8122403 -13.6921647,32.8122315 -13.6921725,32.8122218 -13.6921807,32.8122137 -13.6921891,32.8122071 -13.692197,32.8122 -13.6922047,32.8121928 -13.6922119,32.8121859 -13.6922191,32.8121774 -13.6922243,32.8121677 -13.6922283,32.8121594 -13.6922315,32.8121513 -13.6922357,32.8121437 -13.6922412,32.8121366 -13.6922477,32.8121308 -13.6922551,32.8121255 -13.6922619,32.8121195 -13.6922649,32.8121153 -13.6922676,32.8121108 -13.6922698,32.8121061 -13.692272,32.8121017 -13.6922752,32.8120989 -13.6922772,32.8120968 -13.6922791,32.8120953 -13.692281,32.8120941 -13.6922822,32.8120939 -13.6922835,32.8120933 -13.692284,32.8120931 -13.6922835,32.8120939 -13.6922828,32.8120944 -13.6922823,32.8120947 -13.692282,32.8120948 -13.6922819,32.8120949 -13.6922818,32.8120949 -13.6922818,32.812095 -13.6922817,32.812095 -13.6922817,32.8120167 -13.6922683)))",IrishPotatoes,2021-12-28,2022-05-12,good,Main Season,yes,Sunflower,Zambia,Chipata,Magwero,25.22,6.30,,,,,,,,,,,,
05af5fbd-f5d0-469b-8542-1be9d47be83d,"MULTIPOLYGON (((31.0063672039216 -14.1402823801503,31.0066504392158 -14.1402250080982,31.0066783333333 -14.1404216666667,31.0066919803922 -14.1405045441304,31.0063583921569 -14.1405240750194,31.0063672039216 -14.1402823801503)))",groundnuts,2021-12-07,2022-05-06,average,Main Season,no,,Zambia,Nyimba,Chinsimbwe,4.01,1.00,,,,,,,,,,,,
05b69682-c40e-4b6e-87a5-383eb55a1973,"MULTIPOLYGON (((29.3894274493824 -10.3235127131181,29.3893596133824 -10.3236815205562,29.3892758159706 -10.3238758452856,29.3890084623235 -10.3238287362713,29.3890652 -10.3234568,29.3892339172647 -10.3234852328289,29.3894274493824 -10.3235127131181)))",groundnuts,2022-01-03,2022-05-16,average,Main Season,yes,other,Zambia,Chipili,Kalundu,0.37,0.09,,,,,,,,,,,,
05d0036b-92e9-42d1-be95-711fbc6e14e5,"MULTIPOLYGON (((30.8094727 -10.762159,30.8094788 -10.7618335,30.8097003 -10.761859,30.8096252 -10.7621861,30.8094727 -10.762159)))",soybeans,2022-01-02,2022-05-25,below_average,Main Season,no,,Zambia,Kasama,Chilufya,2.16,0.54,,,,,,,,,,,,
05f1d22a-b7f4-4399-bfa2-238a6275bdf5,"MULTIPOLYGON (((27.7759715439593 -16.6615633167546,27.7761592664706 -16.6620339833408,27.7759529030805 -16.6621248267772,27.7757574 -16.661618,27.7759715439593 -16.6615633167546)))",sorghum,2022-01-13,2022-05-20,below_average,Main Season,no,,Zambia,Gwembe,Munyumbwe,1.13,0.28,,,,,,,,,,,,
06158669-8fed-4657-97ae-bed1618ecf3e,"MULTIPOLYGON (((27.8728202 -13.1326673,27.8728835 -13.1330738,27.8723088 -13.133199,27.8724142 -13.132709,27.8728202 -13.1326673)))",maize,2021-12-17,2022-06-26,below_average,Main Season,no,,Zambia,Lufwanyama,Mukeleshi,8.93,2.23,,,,,,,,,,,,
06170101-9dab-4044-8d9e-9f0ab757469c,"MULTIPOLYGON (((32.7021938 -10.0708204,32.7021521 -10.0711462,32.7019746 -10.0712338,32.7018903 -10.0708214,32.7021938 -10.0708204)))",groundnuts,2022-01-10,2022-06-06,below_average,Main Season,no,,Zambia,Isoka,Kapililonga,2.54,0.63,,,,,,,,,,,,
062e543c-f56e-49b3-bddf-52cde3e897d0,"MULTIPOLYGON (((27.0893931204627 -16.8466955111178,27.0895747149339 -16.8466061551082,27.0895675088041 -16.8466047138822,27.0897173963041 -16.8468439573918,27.089570391256 -16.846949166887,27.0893931204627 -16.8466955111178)))",maize,2022-01-19,2022-05-30,very_good,Main Season,no,,Zambia,Choma,Siakacheka,14.14,3.54,,,,,,,,,,,,
0647525d-48d1-45ea-9c62-777914d5907e,"MULTIPOLYGON (((32.4235352446605 -13.574031594988,32.4235444796124 -13.5740469865745,32.4237168653816 -13.5739823419111,32.4238954077855 -13.5743301917668,32.4237014737951 -13.5743979147476,32.4235352446605 -13.574031594988)))",groundnuts,2021-10-15,2022-05-09,average,Main Season,no,,Zambia,Kasenengwa,Kawawa,5.48,1.37,,,,,,,,,,,,
064eec24-8b65-4177-9120-5c219f59e4ea,"MULTIPOLYGON (((28.4217420530654 -14.097881644743,28.4215729733438 -14.0978612385697,28.4215321609971 -14.0977183953566,28.4217323 -14.0977078,28.4217420530654 -14.097881644743)))",maize,2021-12-28,2022-06-19,average,Main Season,no,,Zambia,Kapiri-Mposhi,Mafita,5.12,1.28,,,,,,,,,,,,
06584354-f0d3-4ff8-b23d-56e8a4619dad,"MULTIPOLYGON (((29.5102799346499 -11.1526903443327,29.5103667 -11.15232,29.5106183093259 -11.1525634090402,29.5104889307733 -11.1528270438164,29.5102799346499 -11.1526903443327)))",groundnuts,2022-01-09,2022-05-18,below_average,Main Season,yes,other,Zambia,Chifunabuli,Shimalingu,1.41,0.35,,,,,,,,,,,,
065ceaa4-ee17-426e-8799-f25a2716fce2,"MULTIPOLYGON (((31.7252853 -10.5243372,31.7251242 -10.5242679,31.725356087341 -10.5239275224554,31.7255439 -10.5240065,31.7252853 -10.5243372)))",maize,2021-12-16,2022-06-05,good,Main Season,no,,Zambia,Shiwang'andu,Mwika,10.97,2.74,,,,,,,,,,,,
06787ef5-0a8a-4549-b709-3322ec7671f2,"MULTIPOLYGON (((24.319182576942 -13.4591016867803,24.3191806075177 -13.4589756436271,24.3195035930979 -13.4589736742028,24.3194957154008 -13.4590957785075,24.319182576942 -13.4591016867803)))",groundnuts,2021-12-31,2022-05-13,good,Main Season,no,,Zambia,Manyinga,Mawande,2.13,0.53,,,,,,,,,,,,
067b8520-cb61-46a7-95af-f61f0f6df443,"MULTIPOLYGON (((32.8212392 -13.7066752,32.8212404 -13.7066889,32.8212455 -13.7066859,32.8212477 -13.7066787,32.8212519 -13.7066701,32.8212544 -13.7066603,32.821255 -13.7066501,32.8212598 -13.7066407,32.8212655 -13.706629,32.8212727 -13.7066164,32.8212799 -13.7066049,32.821285 -13.7065937,32.821289 -13.7065836,32.8212919 -13.7065727,32.8212963 -13.7065604,32.8213023 -13.7065478,32.8213101 -13.7065367,32.8213158 -13.7065265,32.821317 -13.7065188,32.8213168 -13.7065072,32.8213149 -13.706497,32.821314 -13.7064867,32.8213183 -13.7064751,32.8213246 -13.7064632,32.8213319 -13.7064523,32.8213396 -13.7064426,32.8213454 -13.7064306,32.8213491 -13.7064193,32.8213534 -13.7064105,32.8213591 -13.7064024,32.8213642 -13.7063941,32.8213665 -13.7063825,32.8213668 -13.7063699,32.8213699 -13.7063585,32.8213739 -13.706347,32.8213785 -13.7063359,32.8213828 -13.7063267,32.8213899 -13.7063181,32.8213975 -13.7063095,32.8214068 -13.7063055,32.8214164 -13.7062988,32.821425 -13.7062981,32.8214345 -13.7063012,32.8214468 -13.7063055,32.8214603 -13.7063127,32.8214721 -13.7063226,32.8214829 -13.7063308,32.8214899 -13.7063431,32.8215002 -13.7063531,32.8215113 -13.7063596,32.821525 -13.7063662,32.8215332 -13.7063755,32.8215409 -13.7063853,32.8215481 -13.7063937,32.8215555 -13.706401,32.8215609 -13.7064138,32.8215694 -13.7064269,32.8215795 -13.7064367,32.8215911 -13.706445,32.8216011 -13.7064546,32.8216097 -13.7064632,32.8216094 -13.7064693,32.821602 -13.7064729,32.8215953 -13.7064767,32.8215853 -13.7064763,32.8215817 -13.7064873,32.8215793 -13.7064975,32.8215748 -13.7065115,32.8215686 -13.7065236,32.8215619 -13.7065341,32.8215535 -13.7065439,32.8215495 -13.7065547,32.8215421 -13.7065665,32.8215345 -13.7065781,32.821528 -13.7065915,32.8215237 -13.7066074,32.8215164 -13.7066203,32.8215029 -13.7066531,32.8214959 -13.7066676,32.8214894 -13.7066817,32.8214857 -13.7066943,32.8214802 -13.706705,32.8214761 -13.7067147,32.8214734 -13.706725,32.8214722 -13.7067358,32.8214698 -13.7067473,32.8214694 -13.7067604,32.8214669 -13.7067722,32.821464 -13.7067844,32.8214575 -13.7067953,32.8214486 -13.7067989,32.8214377 -13.7067962,32.8214238 -13.70679,32.8214116 -13.7067831,32.8213989 -13.7067785,32.8213876 -13.7067741,32.8213796 -13.7067664,32.8213692 -13.7067604,32.8213576 -13.7067568,32.8213451 -13.7067528,32.8213339 -13.7067451,32.8213219 -13.7067375,32.821311 -13.7067286,32.8212971 -13.7067232,32.8212839 -13.7067193,32.8212737 -13.7067139,32.8212663 -13.7067061,32.8212628 -13.7066983,32.8212584 -13.7066926,32.8212541 -13.7066882,32.8212536 -13.7066855,32.8212513 -13.7066836,32.8212491 -13.7066813,32.8212442 -13.7066787,32.8212392 -13.7066752)))",IrishPotatoes,2021-12-24,2022-03-23,average,Main Season,no,,Zambia,Chipata,Sanjika,17.50,4.37,,,,,,,,,,,,
0687aff1-6b9e-4a22-8096-0877a94eca46,"MULTIPOLYGON (((28.9154749 -11.1486854,28.9152651 -11.1492199,28.914726 -11.1490592,28.9147338 -11.1486541,28.9154749 -11.1486854)))",maize,2021-12-20,2022-06-20,below_average,Main Season,no,,Zambia,Mansa,Chibalashi,12.13,3.03,,,,,,,,,,,,
06924de9-4bb1-446d-a6e1-d94f32462332,"MULTIPOLYGON (((33.3258389547116 -10.1487158095301,33.3254583 -10.1489317,33.32545 -10.14893,33.3254835454576 -10.1486823289482,33.3258312284234 -10.1484350877281,33.3258389547116 -10.1487158095301)))",maize,2022-01-07,2022-07-15,good,Main Season,no,,Zambia,Mafinga,Mulekatembo,9.78,2.44,,,,,,,,,,,,
06aecf05-48e3-4e4b-bd1b-797b696e7879,"MULTIPOLYGON (((25.0092716947657 -13.1763017228731,25.0090564543746 -13.1762811585045,25.0090883123918 -13.1760576478365,25.0092689528498 -13.1760535794923,25.0092716947657 -13.1763017228731)))",maize,2021-12-07,2022-05-28,below_average,Main Season,no,,Zambia,Mufumbwe,Kakisa,7.56,1.89,,,,,,,,,,,,
071e5004-8209-4511-a603-23b83cf1e99d,"MULTIPOLYGON (((27.3595956585302 -12.3675243679766,27.3593751 -12.3677315,27.3592753594083 -12.367627100144,27.3594414846991 -12.3674122964753,27.3595956585302 -12.3675243679766)))",maize,2021-12-07,2022-06-21,good,Main Season,no,,Zambia,Chingola,Mutenda Rr,5.34,1.33,,,,,,,,,,,,
0737dab0-e0a8-4023-8aa0-43ea38b9e1c4,"MULTIPOLYGON (((23.7656588328975 -14.8758238353716,23.7657274827561 -14.8754641535225,23.7661646739606 -14.8755270105879,23.7661032504029 -14.8758552638542,23.7656588328975 -14.8758238353716)))",maize,2021-12-26,2022-06-02,average,Main Season,no,,Zambia,Kaoma,Kasabi,3.39,0.85,,,,,,,,,,,,
073ff475-77b6-453a-abe7-083d6a698f68,"MULTIPOLYGON (((32.7109014 -13.8319505,32.7115975327013 -13.8313382372356,32.7123318364453 -13.8321608296995,32.7114015748107 -13.8330760176502,32.7109014 -13.8319505)))",maize,2022-01-15,2022-06-15,good,Main Season,no,,Zambia,Chipata,Makwe,24.13,6.03,,,,,,,,,,,,
075c79c5-294a-4b0f-bfd4-384158b59fad,"MULTIPOLYGON (((27.6017739400067 -15.3632913378058,27.601348751374 -15.3631841800821,27.6013938471381 -15.3630024777292,27.6017868245108 -15.3630956584428,27.6017739400067 -15.3632913378058)))",groundnuts,2022-01-10,2022-05-09,good,Main Season,no,,Zambia,Shibuyunji,Shachele,0.86,0.21,,,,,,,,,,,,
077bab28-e0f7-4b4c-ba1f-fb6e86ef7be2,"MULTIPOLYGON (((29.2572161445222 -10.4643680095264,29.2573533507825 -10.4642579397219,29.257520646135 -10.464422452641,29.2573810327473 -10.4645680287485,29.2572161445222 -10.4643680095264)))",groundnuts,2021-12-05,2022-05-25,below_average,Main Season,yes,maize,Zambia,Chipili,Mwenda East,0.29,0.07,,,,,,,,,,,,
079d66fd-dfe8-447a-87f4-61c14eb9beb0,"MULTIPOLYGON (((28.6430732 -13.7690328,28.6433499426471 -13.7690167637612,28.6433913179412 -13.7692208677623,28.6432813467647 -13.7692272129616,28.6430803 -13.7692355,28.6430732 -13.7690328)))",soybeans,2022-01-14,2022-05-18,good,Main Season,no,,Zambia,Kapiri-Mposhi,Kashitu,1.53,0.38,,,,,,,,,,,,
07a49971-cc69-4e9f-af62-c2767b78b6e7,"MULTIPOLYGON (((32.9833802620883 -12.0644480678953,32.9829667110294 -12.0643188790988,32.9832732844706 -12.0638484628461,32.9836243720883 -12.0639987152912,32.9833802620883 -12.0644480678953)))",maize,2022-01-14,2022-06-05,average,Main Season,no,,Zambia,Chasefu,Munyukwa,9.98,2.50,,,,,,,,,,,,
07b16588-a2ee-4fbb-b9ae-3211a06b2299,"MULTIPOLYGON (((31.0842350146607 -11.1082711021337,31.083815 -11.1085283,31.08363 -11.1082167,31.0841717 -11.108,31.0842350146607 -11.1082711021337)))",maize,2021-12-26,2022-06-25,average,Main Season,no,,Zambia,Kanchibiya,Mpepo,9.70,2.42,,,,,,,,,,,,
